,,,,,,,,,,,,,,,,,,,
,,SOMEKA INFO LISTS,,,,,,,,,,,,,,,,,
,,INC 5000 - 2020 VERSION,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,DISCLAIMER:,,"This list is officially published by Inc Magazine. Mansueto Ventures LLC has full rights to sell or distribute the list. 
This is a limited version of the original data. You can find the full version here: www.inc.com. Someka is not associated with Inc. 
(There are some discrepancies in the original data on Inc website such as duplicate entries. Someka is not responsible with data accuracy of the list).",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Rank,Company,Employees,Growth,Industry,Revenue ($M),State,City,Metro,Years on the List,Website,,,,,,,,
,187,Qloo,42,2.206%,Software,3.75,New York,New York,New York,1,Qloo.com,,,,,,,,
,188,Leadership Circle,51,2.200%,Business Products & Services,24.65,Utah,Draper,Salt Lake City,1,leadershipcircle.com,,,,,,,,
,189,Capital Telecom Services,17,2.198%,Telecommunications,2.46,Virginia,Sterling,Washington,1,Capitaltelecomusa.com,,,,,,,,
,190,SwanLeap,42,2.198%,Software,192.25,Wisconsin,Madison,Madison,4,swanleap.com,,,,,,,,
,191,FITT Scientific,102,2.196%,Government Services,15.06,Virginia,Colonial Heights,Richmond,2,fittscientific.com,,,,,,,,
,192,Zum Services,80,2.195%,Logistics & Transportation,19.64,California,Redwood City,San Francisco,1,ridezum.com,,,,,,,,
,193,Sedera,60,2.183%,Health,13.93,Texas,Austin,Austin,1,sedera.com,,,,,,,,
,194,Grover Gaming,164,2.175%,Software,39.96,North Carolina,Greenville,-,2,grovergaming.com,,,,,,,,
,195,Brand Buddha,22,2.166%,Advertising & Marketing,3.02,California,San Clemente,Los Angeles,1,brandbuddha.com,,,,,,,,
,196,CellTrust Corporation,26,2.146%,Telecommunications,3.03,Arizona,Scottsdale,Phoenix,3,celltrust.com,,,,,,,,
,197,Siddhi Ops,12,2.144%,Food & Beverage,3.22,New York,Brooklyn,New York,1,www.siddhiops.co,,,,,,,,
,198,Motivosity,31,2.136%,Software,6.45,Utah,Lehi,Provo,2,Motivosity.com,,,,,,,,
,199,Money Avenue,31,2.136%,Financial Services,2.79,New Jersey,Iselin,New York,1,moneyave.com,,,,,,,,
,200,Andium,16,2.130%,Software,4.10,New York,New York,New York,1,andium.com,,,,,,,,
,201,Wellbox,111,2.126%,Health,7.10,Florida,Jacksonville,Jacksonville,1,wellbox.care,,,,,,,,
,202,extraktLAB,47,2.123%,Manufacturing,25.01,Wisconsin,Saint Croix Falls,-,1,extraktlab.com,,,,,,,,
,203,Wesley Financial Group,298,2.114%,Financial Services,63.10,Tennessee,Franklin,Nashville,1,timesharecancellations.com,,,,,,,,
,204,Associated Human Capital Management,15,2.091%,Human Resources,2.52,New York,Plainview,New York,1,associatedhcm.com,,,,,,,,
,205,Sunlight Financial,160,2.091%,Financial Services,53.50,North Carolina,Charlotte,Charlotte,1,sunlightfinancial.com,,,,,,,,
,206,Blackjack Real Estate,16,2.081%,Real Estate,16.21,Florida,Pace,Pensacola,1,blackjackre.com,,,,,,,,
,207,Treepublic,21,2.077%,Energy,3.41,California,Hawthorne,Los Angeles,1,treepublic.com,,,,,,,,
,208,FactoryPure,7,2.076%,Retail,11.23,Texas,San Antonio,San Antonio,2,factorypure.com,,,,,,,,
,209,Infinia Search,122,2.065%,Human Resources,5.90,Pennsylvania,Kennett Square,Philadelphia,1,infiniasearch.com,,,,,,,,
,210,Attribytes,21,2.062%,Software,2.75,Arizona,Chandler,Phoenix,1,attribytes.com,,,,,,,,
,211,Doctor's Vendor Network,5,2.059%,Business Products & Services,3.38,Florida,Clearwater,Tampa,1,amidoctors.com,,,,,,,,
,212,ShippingTree,12,2.035%,Logistics & Transportation,6.16,California,Cypress,Los Angeles,1,shippingtree.co,,,,,,,,
,213,Langis,12,2.035%,Consumer Products & Services,23.31,Nevada,Las Vegas,Las Vegas,1,ororowear.com,,,,,,,,
,214,ITPartners,19,2.028%,IT Management,2.35,Michigan,Grand Rapids,Grand Rapids,1,ITPartners.com,,,,,,,,
,215,Caldwell Intellectual Property Law,11,2.020%,Business Products & Services,2.20,Massachusetts,Boston,Boston,1,caldwellip.com,,,,,,,,
,216,Core One Solutions,50,2.010%,Government Services,15.84,Virginia,Sterling,Washington,1,coreone.com,,,,,,,,
,217,Yours Truly Media,27,1.999%,Media,4.18,California,Costa Mesa,Los Angeles,1,Yourstrulymedia.com,,,,,,,,
,218,Swag.com,14,1.999%,Business Products & Services,6.89,New York,New York,New York,1,swag.com,,,,,,,,
,219,DemandJump,33,1.995%,Software,3.17,Indiana,Indianapolis,Indianapolis,1,demandjump.com,,,,,,,,
,220,Hyperice,29,1.985%,Consumer Products & Services,139.24,California,Irvine,Los Angeles,5,hyperice.com,,,,,,,,
,221,Urgently,352,1.971%,Logistics & Transportation,54.52,Virginia,Vienna,Washington,2,geturgently.com,,,,,,,,
,222,Eligo Energy,55,1.971%,Energy,90.63,Illinois,Chicago,Chicago,4,eligoenergy.com,,,,,,,,
,223,HireArt,18,1.969%,Human Resources,14.12,New York,New York,New York,1,hireart.com,,,,,,,,
,224,Blenders Eyewear,30,1.966%,Consumer Products & Services,40.70,California,San Diego,San Diego,1,blenderseyewear.com,,,,,,,,
,225,Saliense Consulting,22,1.956%,Government Services,2.70,Virginia,Mclean,Washington,1,saliense.com,,,,,,,,
,226,Capital Brand Group,30,1.954%,Construction,9.61,Maryland,Silver Spring,Washington,2,capitalbrandgroup.com,,,,,,,,
,227,Blueprint to Practice Automation,4,1.948%,Consumer Products & Services,5.22,Texas,Celina,Dallas,1,yourautomatedpractice.com,,,,,,,,
,228,Review Wave,23,1.940%,Software,2.59,California,Irvine,Los Angeles,1,reviewwave.com,,,,,,,,
,229,SureCo Health & Life Insurance Agency,74,1.935%,Insurance,14.53,California,Santa Ana,Los Angeles,1,sureco.com,,,,,,,,
,230,Nourishing Brands,5,1.923%,Consumer Products & Services,6.76,Wyoming,Sheridan,-,1,nourishing.group,,,,,,,,
,231,Sherpack,41,1.897%,Logistics & Transportation,4.63,Michigan,Grand Rapids,Grand Rapids,1,sherpack.com,,,,,,,,
,232,Wursta,18,1.875%,IT Management,9.76,Georgia,Roswell,Atlanta,1,wursta.com,,,,,,,,
,233,metadata.io,25,1.869%,Advertising & Marketing,4.19,California,San Francisco,San Francisco,1,metadata.io,,,,,,,,
,234,Nova Legal Funding,7,1.868%,Financial Services,2.26,California,Los Angeles,Los Angeles,1,fundmylawsuitnow.com,,,,,,,,
,235,WOO! Tungsten,9,1.867%,Retail,2.32,Florida,Oakland Park,Miami,1,wootungsten.com,,,,,,,,
,236,Honorlock,40,1.860%,Software,2.02,Florida,Boca Raton,Miami,1,honorlock.com,,,,,,,,
,237,Founders Software,500,1.858%,Software,22.92,New York,Buffalo,Buffalo,1,Founderssoftware.com,,,,,,,,
,238,Restore Masters Contracting,70,1.853%,Construction,41.39,Florida,Jacksonville,Jacksonville,1,restoremastersllc.com,,,,,,,,
,239,Komar Anchor Plumbing,34,1.848%,Construction,4.15,Ohio,Youngstown,Youngstown,1,komarplumbing.com,,,,,,,,
,240,Signallamp Health,55,1.845%,Health,2.54,Pennsylvania,Scranton,Scranton,1,signallamphealth.com,,,,,,,,
,241,ShipMonk,650,1.844%,Logistics & Transportation,66.17,Florida,Fort Lauderdale,Miami,3,shipmonk.com,,,,,,,,
,242,RHM Staffing Solutions,80,1.831%,Human Resources,22.77,Illinois,Oakbrook,Chicago,1,rhmstaffing.net,,,,,,,,
,243,Instafuel,37,1.817%,Energy,11.25,Texas,Bellaire,Houston,1,instafuel.com,,,,,,,,
,244,SeedSpark,46,1.809%,IT Management,74.43,North Carolina,Charlotte,Charlotte,1,seedspark.com,,,,,,,,
,245,Stojo,13,1.803%,Consumer Products & Services,6.51,New York,Brooklyn,New York,1,stojo.co,,,,,,,,
,246,Iuvo Logistics,36,1.803%,Logistics & Transportation,6.06,Ohio,Dayton,Dayton,2,iuvologistics.com,,,,,,,,
,247,SoLa Impact,97,1.791%,Real Estate,7.84,California,Los Angeles,Los Angeles,1,solaimpact.com,,,,,,,,
,248,Professional Transition Strategies,11,1.790%,Business Products & Services,2.69,Colorado,Colorado Springs,-,1,professionaltransition.com,,,,,,,,
,249,PLTV Alliance,14,1.789%,Retail,4.41,Florida,Delray Beach,Miami,1,shop4patio.com,,,,,,,,
,250,SoCal Distributors,11,1.777%,Business Products & Services,5.42,Florida,Weston,Miami,1,socaldistributors.org,,,,,,,,
,251,Jackson Hedden,23,1.776%,Business Products & Services,12.57,New York,New York,New York,1,jacksonhedden.com,,,,,,,,
,252,Smart Baking Company,57,1.754%,Food & Beverage,8.08,Florida,Sanford,Orlando,1,smartbakingco.com,,,,,,,,
,253,Ooze Wholesale,50,1.745%,Consumer Products & Services,49.63,Michigan,Oak Park,Detroit,2,oozewholesale.com,,,,,,,,
,254,Ascent Vision Technologies,67,1.745%,Government Services,26.43,Montana,Bozeman,-,1,ascentvision.com,,,,,,,,
,255,POWERHOME SOLAR,712,1.739%,Energy,185.59,North Carolina,Mooresville,Charlotte,3,powerhome.com,,,,,,,,
,256,Nationwide Pharmaceutical,13,1.733%,Government Services,14.43,Texas,San Antonio,San Antonio,2,nationwidepharmaceutical.com,,,,,,,,
,257,Titanium Wireless,12,1.729%,Telecommunications,3.00,Florida,Gulf Breeze,Pensacola,1,titaniumwireless.com,,,,,,,,
,258,Maverick Performance Products,20,1.725%,Energy,48.09,Arizona,Chandler,Phoenix,1,maverickoil.com,,,,,,,,
,259,Eco-Site,54,1.716%,Telecommunications,13.51,North Carolina,Morrisville,Raleigh,1,eco-site.com,,,,,,,,
,260,Fishing Online,3,1.715%,Retail,2.67,Pennsylvania,New Brighton,Pittsburgh,1,fishingonline.com,,,,,,,,
,261,Seeq Corporation,120,1.711%,Software,7.66,Washington,Seattle,Seattle,2,seeq.com,,,,,,,,
,262,Cosset,70,1.703%,Retail,3.29,Utah,South Salt Lake,Salt Lake City,2,cossetbathandbody.com,,,,,,,,
,263,Sun Tribe,73,1.699%,Energy,19.26,Virginia,Charlottesville,-,1,suntribesolar.com,,,,,,,,
,264,Almaguer Logistics,4,1.690%,Logistics & Transportation,2.19,Texas,Dallas,Dallas,1,almaguerlogistics.com,,,,,,,,
,265,Bore Tech Utilities & Maintenance,60,1.689%,Government Services,16.48,Florida,Miami,Miami,3,bore-tech.net,,,,,,,,
,266,Agility Digital,23,1.682%,Advertising & Marketing,4.30,Utah,South Jordan,Salt Lake City,1,agilityads.com,,,,,,,,
,267,Catalyst Nutraceuticals,150,1.680%,Health,55.50,Georgia,Alpharetta,Atlanta,1,catalystnutra.com,,,,,,,,
,268,GitLab,"1,099",1.677%,Software,73.02,California,San Francisco,San Francisco,2,about.gitlab.com,,,,,,,,
,269,Hazen Transfer,25,1.666%,Logistics & Transportation,26.72,Michigan,Dearborn,Detroit,1,hazentransfer.com,,,,,,,,
,270,Slumberkins,18,1.657%,Consumer Products & Services,3.24,Washington,Vancouver,Portland,1,slumberkins.com,,,,,,,,
,271,Lifeboost,3,1.656%,Consumer Products & Services,2.53,Indiana,Noblesville,Indianapolis,1,lifeboostcoffee.com,,,,,,,,
,272,Artkive,110,1.639%,Consumer Products & Services,6.07,California,Van Nuys,Los Angeles,1,artkivebox.com,,,,,,,,
,273,CompanyCam,40,1.638%,Business Products & Services,3.54,Nebraska,Lincoln,-,1,companycam.com,,,,,,,,
,274,Invictus International Consulting,203,1.630%,Government Services,61.51,Virginia,Alexandria,Washington,2,invictusic.com,,,,,,,,
,275,Arctic Solar Ventures Corporation,8,1.626%,Energy,2.06,Alaska,Anchorage,-,1,arcticsolarventures.com,,,,,,,,
,276,Impyrian,18,1.623%,Engineering,5.03,Maryland,Fulton,Baltimore,1,impyrian.com,,,,,,,,
,277,CorLife,14,1.615%,Health,10.54,Wisconsin,De Pere,-,2,corlifedfe.com,,,,,,,,
,278,Professional Hair Labs,12,1.611%,Manufacturing,9.49,Florida,Zephyrhills,Tampa,2,prohairlabs.com,,,,,,,,
,279,Limited Run Games,39,1.604%,Media,34.98,North Carolina,Apex,Raleigh,2,limitedrungames.com,,,,,,,,
,280,New Source Medical,92,1.601%,Health,9.76,Kentucky,Louisville,Louisville,1,newsourcemed.com,,,,,,,,
,281,American Tree Medics,25,1.596%,Environmental Services,2.05,California,Modesto,-,1,americantreemedics.com,,,,,,,,
,282,Safe Life Defense,34,1.591%,Manufacturing,9.48,Nevada,Las Vegas,Las Vegas,1,SafeLifeDefense.com,,,,,,,,
,283,Experiture,45,1.589%,Software,5.06,New York,Brooklyn,New York,1,experiture.com,,,,,,,,
,284,SD3IT,16,1.588%,Computer Hardware,14.60,Florida,Seffner,Tampa,2,sd3it.com,,,,,,,,
,285,ACI Transport,27,1.585%,Logistics & Transportation,8.23,Michigan,Ferndale,Detroit,1,acitransport.com,,,,,,,,
,286,SIA Solutions,61,1.584%,Environmental Services,27.14,Texas,Houston,Houston,4,siasolutions.com,,,,,,,,
,287,The Apollo Agency,3,1.578%,Advertising & Marketing,2.40,Arkansas,Maumelle,Little Rock,1,agencyapollo.com,,,,,,,,
,288,Total Expert,226,1.560%,Software,18.65,Minnesota,Minneapolis,Minneapolis,3,totalexpert.com,,,,,,,,
,289,Dropps,18,1.553%,Consumer Products & Services,9.17,Pennsylvania,Philadelphia,Philadelphia,2,dropps.com,,,,,,,,
,290,Marketplace Valet,37,1.552%,Business Products & Services,52.13,California,Corona,Inland Empire,1,marketplacevalet.com,,,,,,,,
,291,Live Wireless,6,1.552%,Telecommunications,9.25,New Jersey,Toms River,New York,1,livewirelessnj.com,,,,,,,,
,292,Wild Things Snacks,22,1.550%,Consumer Products & Services,9.62,Washington,Seattle,Seattle,2,skinnydipped.com,,,,,,,,
,293,Doctible,65,1.550%,Software,4.04,California,San Diego,San Diego,1,doctible.com,,,,,,,,
,294,PCE - Power of Clean Energy,27,1.541%,Energy,6.18,Tennessee,Nashville,Nashville,1,powerofcleanenergy.com,,,,,,,,
,295,PaymentCloud,45,1.536%,Financial Services,7.40,California,Sherman Oaks,Los Angeles,1,paymentcloudinc.com,,,,,,,,
,296,Gateway Genomics,35,1.524%,Health,7.33,California,La Jolla,San Diego,2,gatewaygenomics.org,,,,,,,,
,297,Blue Planet Energy Systems,20,1.519%,Energy,15.01,Hawaii,Honolulu,-,1,blueplanetenergy.com,,,,,,,,
,298,Making Web,26,1.516%,Advertising & Marketing,7.20,Minnesota,Andover,Minneapolis,1,trendingpolitics.com,,,,,,,,
,299,BOOKSY,350,1.508%,Software,8.74,Illinois,Chicago,Chicago,1,booksy.com,,,,,,,,
,300,Fitness Cubed,21,1.507%,Consumer Products & Services,26.02,Illinois,Chicago,Chicago,2,cubii.com,,,,,,,,
,301,RDI Technologies,33,1.499%,Manufacturing,9.84,Tennessee,Knoxville,-,2,rditechnologies.com,,,,,,,,
,302,SynFiny Advisors,174,1.492%,Business Products & Services,3.94,Ohio,Cincinnati,Cincinnati,2,synfiny.com,,,,,,,,
,303,B3 Group,185,1.491%,Government Services,58.61,Virginia,Herndon,Washington,4,b3groupinc.com,,,,,,,,
,304,DecisionPoint Corporation,107,1.489%,Government Services,17.32,Maryland,Gaithersburg,Washington,2,decisionpointcorp.com,,,,,,,,
,305,OwnBackup,184,1.486%,Software,18.64,New Jersey,Englewood Cliffs,-,2,ownbackup.com,,,,,,,,
,306,VetMed Group,22,1.483%,Government Services,6.16,New York,New York,New York,1,vetmedgroup.com,,,,,,,,
,307,Pop-A-Shot,8,1.482%,Consumer Products & Services,8.12,Illinois,Peoria,-,1,pop-a-shot.net,,,,,,,,
,308,Spartan Investment Group,21,1.479%,Real Estate,2.82,Colorado,Golden,Denver,1,spartan-investors.com,,,,,,,,
,309,HomeCraft Gutter Protection,30,1.461%,Construction,7.74,Georgia,Winder,Atlanta,1,homecraftgutterprotection.com,,,,,,,,
,310,Liam & Company,21,1.460%,Retail,5.10,Utah,Ogden,Ogden,1,liamandcompany.com,,,,,,,,
,311,GrocerKey,331,1.455%,Software,6.95,Wisconsin,Madison,Madison,1,GrocerKey.com,,,,,,,,
,312,Insights to Behavior,3,1.452%,Education,2.68,Oklahoma,Oklahoma City,Oklahoma City,1,insightstobehavior.com,,,,,,,,
,313,MYAPPSHUB,60,1.449%,Software,5.19,Washington,Redmond,Seattle,1,myappshub.com,,,,,,,,
,314,Web River Group,28,1.447%,Retail,10.94,Florida,Tampa,Tampa,3,powersports911.com,,,,,,,,
,315,Perishable Shipping Solutions,40,1.445%,Logistics & Transportation,4.87,Ohio,Youngstown,Youngstown,1,GoPerishable.com,,,,,,,,
,316,Enso Rings,87,1.443%,Consumer Products & Services,23.96,Utah,Lehi,Provo,1,ensorings.com,,,,,,,,
,317,Mystery.org,45,1.442%,Education,10.84,California,San Francisco,Los Angeles,1,mystery.org,,,,,,,,
,318,The Building People,223,1.434%,Real Estate,24.31,Virginia,Leesburg,Washington,3,thebuildingpeople.com,,,,,,,,
,319,Simple Living Solutions,6,1.422%,Consumer Products & Services,10.53,Arizona,Scottsdale,Phoenix,1,simplelivingsolutions.com,,,,,,,,
,320,Paubox,14,1.420%,Health,2.34,California,San Francisco,San Francisco,1,paubox.com,,,,,,,,
,321,Setna iO,25,1.419%,Logistics & Transportation,39.73,Illinois,Chicago,Chicago,1,setnaio.com,,,,,,,,
,322,Luxury Presence,45,1.419%,Software,3.61,California,Santa Monica,Los Angeles,1,luxurypresence.com,,,,,,,,
,323,Mainsail Group,91,1.407%,Government Services,9.85,Massachusetts,Bedford,Boston,2,mainsailgroupinc.com,,,,,,,,
,324,Sarvicus,20,1.404%,Telecommunications,6.51,Texas,Houston,Houston,2,sarvicus.com,,,,,,,,
,325,Conexon,74,1.402%,Telecommunications,13.65,Missouri,Kansas City,Kansas City,1,conexon.us,,,,,,,,
,326,Twelve Three Media,16,1.394%,Advertising & Marketing,3.13,Colorado,Lakewood,-,1,digitalmarketingcompany.com,,,,,,,,
,327,Embark,97,1.391%,Financial Services,16.54,Texas,Dallas,Dallas,3,embarkwithus.com,,,,,,,,
,328,JDSAT,31,1.385%,Business Products & Services,4.71,Virginia,Tysons,Washington,1,jdsat.com,,,,,,,,
,329,ROC Title,38,1.381%,Real Estate,5.05,California,Laguna Niguel,Los Angeles,1,roctitle.com,,,,,,,,
,330,Mast Landing Brewing Company,19,1.379%,Food & Beverage,3.04,Maine,Westbrook,Portland,1,mastlandingbrewing.com,,,,,,,,
,331,Superior Logistics,7,1.376%,Logistics & Transportation,8.27,Illinois,Bartlett,Chicago,2,shipsuperior.com,,,,,,,,
,332,Blue Layne Boutique,5,1.370%,Retail,2.53,Ohio,Maumee,-,1,bluelayne.com,,,,,,,,
,333,Royce Geospatial Consultants,84,1.370%,Government Services,14.64,Virginia,Arlington,Washington,1,roycegeo.com,,,,,,,,
,334,Diameter Health,57,1.363%,Software,6.06,Connecticut,Farmington,Hartford,1,diameterhealth.com,,,,,,,,
,335,Go Energistics,38,1.359%,Construction,11.25,Texas,South Lake,Dallas,2,goenergistics.com,,,,,,,,
,336,Meowijuana,10,1.355%,Consumer Products & Services,2.41,Kansas,Lenexa,Kansas City,1,meowijuana.com,,,,,,,,
,337,Titan Solar Power,636,1.349%,Energy,154.95,Arizona,Mesa,Phoenix,1,titansolarpower.com,,,,,,,,
,338,Midwest Steel Carports,35,1.336%,Construction,4.75,Michigan,Grant,-,1,midweststeelcarports.com,,,,,,,,
,339,CieloIT,40,1.329%,IT Management,12.13,Texas,Lubbock,-,2,cieloit.com,,,,,,,,
,340,Foodie Fit,92,1.329%,Food & Beverage,5.55,Nevada,Las Vegas,Las Vegas,1,foodiefitmeals.com,,,,,,,,
,341,GlideFast Consulting,91,1.325%,IT System Development,17.10,Massachusetts,Woburn,Boston,1,glidefast.com,,,,,,,,
,342,Revamp Engineering,26,1.324%,Engineering,8.00,California,Oakland,-,1,revamp-eng.com,,,,,,,,
,343,Flip Electronics,29,1.318%,Business Products & Services,19.11,Georgia,Roswell,Atlanta,1,flipelectronics.com,,,,,,,,
,344,MightyKidz Child Care,50,1.310%,Education,3.44,Washington,Seattle,Seattle,1,mightykidz.com,,,,,,,,
,345,Applied Data Finance,295,1.309%,Financial Services,103.49,California,San Diego,San Diego,1,applieddatafinance.com,,,,,,,,
,346,Alastin Skincare,93,1.305%,Consumer Products & Services,25.42,California,Carlsbad,San Diego,1,alastin.com,,,,,,,,
,347,Lean Staffing Solutions,16,1.304%,Human Resources,17.45,Florida,Coral Springs,Miami,2,leanstaffing.com,,,,,,,,
,348,Toops,15,1.303%,Retail,15.03,Illinois,Elk Grove Village,Chicago,2,toops.net,,,,,,,,
,349,Sanders Realty Holdings,57,1.300%,Real Estate,9.03,Georgia,Woodstock,Atlanta,1,realtyoneedge.com,,,,,,,,
,350,Acacia Counseling and Wellness,74,1.299%,Health,5.32,California,Goleta,-,2,acaciacw.com,,,,,,,,
,351,Direct Funding Now,8,1.297%,Financial Services,7.70,California,Irvine,Los Angeles,1,directfundingnow.com,,,,,,,,
,352,Packback,75,1.285%,Education,4.23,Illinois,Chicago,Chicago,1,packback.co,,,,,,,,
,353,Bambridge Accountants New York,8,1.284%,Business Products & Services,2.22,New York,New York,New York,1,bambridgeaccountants.com,,,,,,,,
,354,Arcalea,13,1.284%,Advertising & Marketing,4.27,Illinois,Chicago,Chicago,2,arcalea.com,,,,,,,,
,355,Nature's Fusions,44,1.283%,Consumer Products & Services,6.08,Utah,Orem,Provo,2,naturesfusions.com,,,,,,,,
,356,SMARTEDGE IT,24,1.271%,Software,2.59,Virginia,Herndon,Washington,1,SMARTEDGEIT.COM,,,,,,,,
,357,Stynt,20,1.263%,Health,3.34,Massachusetts,Boston,-,1,stynt.com,,,,,,,,
,358,Objective Area Solutions,15,1.259%,Business Products & Services,2.40,Virginia,Arlington,Washington,1,objectivearea.com,,,,,,,,
,359,Better.com,"1,326",1.257%,Financial Services,112.06,New York,New York,New York,2,better.com,,,,,,,,
,360,LionDesk,50,1.257%,Software,6.41,California,Carlsbad,San Diego,1,liondesk.com,,,,,,,,
,361,Wildflower Health,54,1.253%,Health,7.69,California,San Francisco,San Francisco,1,wildflowerhealth.com,,,,,,,,
,362,Origin,59,1.253%,Manufacturing,11.99,Maine,Farmington,-,1,originmaine.com,,,,,,,,
,363,Stretchlab Franchise,12,1.253%,Consumer Products & Services,7.86,California,Costa Mesa,Los Angeles,1,stretchlab.com,,,,,,,,
,364,BoxyCharm,137,1.248%,Consumer Products & Services,261.25,Florida,Pembroke Pines,Miami,3,boxycharm.com,,,,,,,,
,365,Integrity Construction of Arkansas,14,1.244%,Construction,22.63,Arkansas,Little Rock,Little Rock,1,integrityark.com,,,,,,,,
,366,Pit Viper,20,1.240%,Retail,9.31,Utah,Salt Lake City,Salt Lake City,1,pitvipersunglasses.com,,,,,,,,
,367,Double Wood,3,1.238%,Health,14.52,Pennsylvania,Philadelphia,Philadelphia,2,doublewoodsupplements.com,,,,,,,,
,368,Numero Data,113,1.237%,Software,5.21,Virginia,Herndon,Washington,1,numerodata.com,,,,,,,,
,369,Karen Coffey Coaching,10,1.236%,Business Products & Services,2.86,Tennessee,Knoxville,-,1,karencoffey.com,,,,,,,,
,370,BrillMedia.co,8,1.236%,Advertising & Marketing,2.82,California,Los Angeles,Los Angeles,2,brillmedia.co,,,,,,,,
,371,Victorious,28,1.236%,Advertising & Marketing,6.83,California,San Francisco,San Francisco,2,victoriousseo.com,,,,,,,,
,372,Sunpro Solar,"1,126",1.235%,Energy,173.96,Louisiana,Mandeville,New Orleans,5,gosunpro.com,,,,,,,,
,373,SHIFT44,7,1.227%,Advertising & Marketing,12.96,New York,Holbrook,New York,1,shift44.com,,,,,,,,
,374,Ascent Multifamily Accounting,29,1.218%,Financial Services,3.06,Nevada,Las Vegas,Las Vegas,1,multifamilyaccounting.com,,,,,,,,
,375,BILT,78,1.211%,Consumer Products & Services,2.30,Texas,Grapevine,Dallas,1,biltapp.com,,,,,,,,
,376,Filevine,216,1.211%,Software,8.97,Utah,Provo,Provo,1,filevine.com,,,,,,,,
,377,Hop Havoc,5,1.209%,Food & Beverage,5.59,Maryland,Williamsport,Hagerstown,1,Hophavoc.com,,,,,,,,
,378,Pet Parents,8,1.208%,Consumer Products & Services,5.80,Iowa,Ankeny,Des Moines,1,petparentsbrand.com,,,,,,,,
,379,ChangeStaffing,2,1.207%,Human Resources,2.88,Texas,Houston,Houston,1,changestaffing.com,,,,,,,,
,380,United American Marketing,5,1.203%,Energy,2.89,Illinois,Oak Brook,Chicago,1,uampower.com,,,,,,,,
,381,SECURE PLANET INC,6,1.201%,Government Services,3.13,Virginia,Arlington,Washington,1,secureplanet.com,,,,,,,,
,382,McVeigh Global Meetings and Events,87,1.201%,Business Products & Services,48.45,New York,New York,-,1,mcveigh.com,,,,,,,,
,383,TDE Capital Inc,35,1.200%,Financial Services,10.44,California,San Diego,San Diego,1,ambbanking.com,,,,,,,,
,384,Simply NUC,54,1.198%,Computer Hardware,27.01,Texas,Round Rock,Austin,2,simplynuc.com,,,,,,,,
,385,CM Services,15,1.198%,Education,3.64,Florida,Clearwater,Tampa,1,cmservicesgroup.com,,,,,,,,
,386,Basemakers,55,1.196%,Food & Beverage,4.77,Texas,Austin,Austin,2,Basemakers.com,,,,,,,,
,387,Skyline Brands,20,1.196%,Manufacturing,3.18,Illinois,Palatine,Chicago,1,ariaairfryer.com,,,,,,,,
,388,Exabeam,466,1.194%,Security,77.86,California,Foster City,San Francisco,3,Exabeam.com,,,,,,,,
,389,Visual Lease,125,1.193%,Software,17.34,New Jersey,Woodbridge,New York,1,visuallease.com,,,,,,,,
,390,Aptive Resources,76,1.189%,Business Products & Services,24.91,Virginia,Alexandria,Washington,1,aptiveresources.com,,,,,,,,
,391,Clothes Bin Franchise,6,1.184%,Consumer Products & Services,2.32,Florida,Davie,Miami,1,ClothesBinFranchise.com,,,,,,,,
,392,A-Sha Foods USA,5,1.182%,Food & Beverage,5.99,California,Alhambra,Los Angeles,1,ashadrynoodle.com,,,,,,,,
,393,GenTech Associates,77,1.180%,Government Services,11.10,Indiana,Indianapolis,Indianapolis,3,gentechassociates.com,,,,,,,,
,394,SFY,23,1.178%,Business Products & Services,2.06,Colorado,Highlands Ranch,Denver,1,sfyoffice.com,,,,,,,,
,395,Carta,874,1.177%,Financial Services,65.98,California,San Francisco,San Francisco,3,carta.com,,,,,,,,
,396,Eastern Asset Funding,23,1.172%,Financial Services,9.90,Connecticut,Greenwich,Bridgeport,1,none.com,,,,,,,,
,397,Iris Telehealth,135,1.168%,Health,22.29,Texas,Austin,Austin,1,iristelehealth.com,,,,,,,,
,398,Drips,72,1.160%,Software,11.30,Ohio,Akron,-,1,drips.com,,,,,,,,
,399,London Foster,11,1.154%,Real Estate,8.55,Florida,Miami Beach,Miami,1,LondonFoster.com,,,,,,,,
,400,Realty Partners,5,1.151%,Real Estate,2.79,Florida,Sarasota,Sarasota,1,realty-partners.com,,,,,,,,
,401,Wavicle Data Solutions,251,1.151%,IT System Development,19.28,Illinois,Chicago,Chicago,2,wavicledata.com,,,,,,,,
,402,GROUNDFLOOR,48,1.142%,Financial Services,6.40,Georgia,Atlanta,Atlanta,1,groundfloor.com,,,,,,,,
,403,Liberty Rent Guarantee,15,1.136%,Financial Services,3.22,Alabama,Fairhope,-,2,libertyrent.com,,,,,,,,
,404,Dynamic Logistix,59,1.135%,Logistics & Transportation,80.84,Kansas,Overland Park,Kansas City,2,dynamiclogistix.com,,,,,,,,
,405,Wachsman,62,1.134%,Advertising & Marketing,8.73,New York,New York,New York,1,wachsman.com,,,,,,,,
,406,M. Gill & Associates,9,1.131%,Financial Services,2.87,Florida,Miami,Miami,1,mgillonline.com,,,,,,,,
